N,P,K,temperature,humidity,ph,rainfall,rainfall_log,N_P_ratio,N_K_ratio,P_K_ratio,total_nutrients,climate_index,temp_humidity,rain_temp,label
-0.7337660032654608,0.4978679369553638,-0.534994905107447,-1.277979826823662,-1.2149060254593682,-1.2457061031742793,0.5506096476352208,0.7317448827163627,-0.5539834683336454,-0.37676346167516683,1.3967587617163828,-0.4755410016664195,-0.8437262911236529,-1.4422169783233247,-0.03814873619110242,18
0.927485934983803,-0.672554338508044,-0.26104254537638677,0.2936087069911901,-0.5076783588996447,0.014012581707079771,1.6079661882740848,1.3911638356618365,0.4403936623488068,0.5222026758389796,-0.6515477169790455,-0.014162018967027496,-0.7522610109028585,-0.3130757912961438,1.6733516274753342,5
-0.6265884588622824,0.13773800604354597,-0.456722802327144,0.38748540587362357,-0.44879139618066444,0.5028873777956349,-1.1606563174916869,-1.5119578654236934,-0.49619162412102336,-0.3864500168833408,0.5573422956836704,-0.5254198106068944,0.8393248007028179,-0.21988168712508674,-1.0166374528436837,10
1.4365792708989,0.1977596611955156,-0.4958588537172955,-0.40145808185676557,0.2481368471738368,-0.3477015531264766,-0.2645315301617384,-0.01655543322259438,0.03146951177615893,1.8977607831441863,0.7949712217296957,0.4347472614972458,-0.21306526832263362,-0.056198763469667457,-0.3519981615475836,6
-0.6533828449630771,-1.2127492348757707,-0.8285152905335829,-2.434330178509169,0.8977477624090249,1.118754241126518,0.16230724863640725,0.4132850617441269,0.1191890386979693,1.5390987791415298,0.22757154117081863,-1.33595045588961,-0.6467684203891179,-0.9281212668702358,-0.7257109037721199,16
-0.8141491615678446,-1.33279254517971,-0.16320241690100817,-0.20607552674116575,0.8650768407589694,-0.6744824547308305,0.06129134722253096,0.3203775761193792,0.19174349486380549,-0.777574215593878,-1.2178368591688669,-1.0366776022467612,-0.19892328509583249,0.5351343514059119,-0.00778255721147247,19
-1.350036883583736,-1.0927059245718316,-0.8285152905335829,-2.948604230822232,0.899035913304273,0.44850468711742697,0.2758825882040972,0.5123561467009179,-0.6735355749657973,-1.033373525429246,0.7319268127787092,-1.6102839050622215,-0.7618158493619477,-1.2712728592757858,-0.8677938319288212,16
-1.0285042503742012,2.178474281210513,3.0459537970914106,-0.48624175558326943,0.9639182681262894,-0.11940638798927235,0.1074735416579376,0.36344429817648594,-0.6537253942760148,-1.088394509054212,-0.8690936408741428,2.3675511079406446,-0.252765556576905,0.42206241842279235,-0.06562736129824076,0
-1.162476180878174,0.1977596611955156,-0.5936989821926741,1.1337228422425607,-1.1852577332675638,-3.468176073426139,-0.8847793660253276,-0.9090724510087393,-0.6415424518386337,-0.8406984742771838,1.3756434094361485,-0.8371623664848619,0.05750434469508862,-0.6125063790018204,-0.6136282041399269,13
1.4901680431004891,-0.46247854547615036,-0.37845069954684113,0.22139559946372836,-0.6546776667880964,-0.16102423998726087,0.7728035208255117,0.8916084532436699,0.4641327672641781,1.337918252758431,-0.29359557282400117,0.260171430205584,-0.6636350641953358,-0.46977812567169197,0.8242859754967604,5
-1.108887408676585,0.07771635089157634,-0.5936989821926741,0.49027876542496734,-0.14580056083052756,1.1082860000080406,-1.0111854652199026,-1.1607699240292615,-0.6227969567406634,-0.7677944008682953,1.1898283093700834,-0.8621017709550993,0.6982039330363511,0.0965753879568675,-0.8528118688820582,10
0.23083189636314402,0.10772717846756116,-0.4762908280222198,-1.3751209222766034,-0.4715282877892621,-0.46002054239766355,-0.48992091811289923,-0.2926909748929872,-0.2592199783738493,0.5298981058099178,0.6007944421606577,-0.15132874355333323,-0.45655293383050116,-1.033206477948455,-0.7815966023192709,11
1.2758129542941326,-0.4324677179001655,-0.5936989821926741,-1.267188581849618,-0.16128706117520306,-0.4711317301135095,-0.2589295063143094,-0.010200341956799454,0.3504563677265723,2.4764368658272375,0.4001141340893079,0.035716789973447315,-0.47210999166149975,-0.7951408884816353,-0.5949945316687087,11
-1.0285042503742012,-1.0927059245718316,-0.06536228842562955,-0.856937177078458,0.9572232897064944,0.8903169326611929,0.07313914471126512,0.33152404238813565,-0.3913793565431008,-0.9365831795214826,-1.0853968017649394,-0.9743290910711676,-0.3105148176518101,0.16596511257407637,-0.2226297557711927,19
1.4901680431004891,-1.2727708900277404,0.11074994283005198,0.609024329694925,0.8968330197006299,-0.49549843576207836,-1.311506568760391,-1.9524668156542153,3.0767908282358776,0.21508506154426324,-1.2350587464920633,0.23523202573534654,2.7205886263405845,1.104353853853034,-1.1451467788729497,15
0.7131308461774464,-0.49248937305213514,-0.5154268794123712,-0.04008120122181683,-0.39044779735307494,-0.1878525995271073,-0.4991410863504965,-0.30493383865667556,0.17169555302850867,1.2164642927823188,0.008286640471736212,-0.20120755249380803,-0.18055433922732714,-0.36687198747183924,-0.4637173819872323,11
-0.7337660032654608,-0.012316131836378101,-0.6132670078877498,0.681758745459932,0.7931127212023441,-0.0698646382055844,-0.8029947864638637,-0.763062111216012,-0.5089444475525577,-0.20886317140015115,1.1872475440913883,-0.7374047486039123,0.8408609259677173,1.0574143930573425,-0.6062969317689504,14
0.31121505466552774,-0.49248937305213514,-0.104498339815781,-0.42458276743114387,0.6096903908104775,0.24317703362846133,1.5051387631924904,1.3365897579190515,0.004629371067701438,-0.14065367847592578,-0.669378458904577,-0.12638933908309583,-0.6560260121795667,0.20005311294892894,1.138448329038077,8
0.3915982129679115,-0.2824135800202415,-0.5545629308025226,-1.2917964564114501,-0.1283358319535728,0.3446809548698927,-0.3873374426699367,-0.1617777453315479,-0.07630491263775632,1.044392566724073,0.43771957100744047,-0.28849546813963894,-0.4113548277297448,-0.7874376975056063,-0.6905321413562453,11
-0.4390277561567204,0.617911247259303,-0.5154268794123712,0.23584469853095563,-0.4065100786704842,0.551355929779557,-1.0694467367561473,-1.2896932600702984,-0.4995392402718012,-0.07837544580598123,1.4281563724982973,-0.27602576590452027,0.5884283258042088,-0.25275372093976317,-0.9472681478869166,10
-0.6533828449630771,0.5879004196833182,0.5999505852069451,-1.2748640788649068,-2.572032484187011,1.1445260924070486,-0.3517923714387349,-0.11853508118786149,-0.5426252574093211,-0.8985660825454889,-0.6061907672059749,0.32251994138117746,-0.9726855116870929,-2.268386717107824,-0.6614739199269398,3
-0.8141491615678446,-0.46247854547615036,-0.534994905107447,0.8417947872496198,0.6724289412876289,0.21159747849258775,-1.165435509703355,-1.5243904949158644,-0.46915318598012606,-0.47120737495486303,0.11294534307811661,-0.9119805798955741,1.864239607039232,1.0474502392870293,-0.9658151334568302,14
-1.162476180878174,-1.4228250279076644,-0.30017859676653824,0.5465825189352695,1.0030310556507407,-0.49387958805619414,1.2564797724688253,1.197403506665994,-0.21335221872878035,-0.9693527214693397,-1.2558263164994468,-1.3234807536544912,-0.44735079670649325,1.1581653282657833,1.47207912670312,4
-0.3050558256527475,-0.9426517866919074,-0.37845069954684113,0.40274274942041377,1.2940558019791546,-0.9619680102254506,1.3047713362076523,1.2252837095385003,0.03901110706543273,-0.20886317140015115,-0.7643271596580322,-0.7748138553092684,-0.4304280940706887,1.314754539799227,1.439584076022207,4
1.4901680431004891,-0.52250020062812,-0.534994905107447,-0.05000647196601805,0.17689883541334858,-0.3508082411082975,-0.7132048514762732,-0.6152374506887277,0.5268993272875221,2.2361848057297644,0.03270700441322503,0.13547440785439693,0.2161016386022986,0.08495920931397091,-0.6617078453286372,6
-1.2428593391805578,0.1677488336195308,-0.6524030592779013,-1.3324045359110528,-2.3722942986492646,-0.6538158795086554,0.5759524091321307,0.7507069017403681,-0.6617790658648517,-0.9158807999800999,1.843084520539843,-0.9244502821306928,-1.0089829663310235,-2.155134086082705,-0.04440953516827002,9
-0.5462053005598987,0.7379545575632424,0.5412465081217179,-1.5927396363670032,-2.6104297816959825,2.6597499828593585,-0.23262747676412995,0.01934317941374613,-0.5309693000454686,-0.8534803572774434,-0.5174987464317465,0.39733815479188966,-1.0044665655502898,-2.3266599299562682,-0.6714665267052601,3
-0.8945323198702283,-0.52250020062812,-0.4958588537172955,-0.3046343781364615,-0.8293001179452526,0.961275627573658,-1.2107020300949867,-1.6465779267273346,-0.4911508121565317,-0.6128732448744075,-0.08765050358411254,-0.9493896866009301,0.47529879296342903,-0.8246440555091783,-1.1453100056390229,13
1.249018568193338,-0.7925976488119834,-0.4175867509369926,-0.1656379887970355,-0.9430040220101491,0.9925307134354396,1.7195669030360907,1.4485925478233568,0.7842715535514683,1.2917456729328014,-0.5604835707165097,-0.014162018967027496,-0.8488066580508363,-0.8593708832377475,1.486563577334337,5
0.016476807556787397,0.4978679369553638,-0.6328350335828256,1.6237471342802883,-0.23946724165109395,1.3784272731415335,-0.6288077479446236,-0.48648582749385605,-0.38707415602726153,0.9861918358514309,2.222741659737326,-0.18873785025868933,0.3396775683718462,0.5652732996523532,-0.217510597721873,2
2.3743827844267105,-0.46247854547615036,-0.6524030592779013,-0.2788485169298283,0.18684364955465987,-0.5898932058531944,-0.5821276083119009,-0.41901383541845133,0.822254121416062,4.92783633420111,0.6846435060654696,0.49709577267283933,0.025835770200174725,-0.03403715856774003,-0.5940688037273419,6
0.6327476878750626,0.07771635089157634,-0.5936989821926741,-1.2277781318970404,-0.4345781391099044,-1.0128987324463155,-0.7436548556159828,-0.664030005472076,-0.1401613199649981,1.6015879849205774,1.1898283093700834,-0.0515711256723836,-0.25795368613300296,-0.9440800663284291,-0.9233849277163586,11
-1.1892705669789687,-0.25240275244425664,-0.5154268794123712,-0.007274848862983788,-1.2398594456294871,4.488727669055859,-0.5026454670211746,-0.30960884555299395,-0.6326433693972906,-0.9215269034913861,0.3152855014504521,-0.9867987933062863,-0.4532897825338418,-1.040805130742689,-0.45898217758953,13
-0.7337660032654608,0.22777048877150044,-0.6132670078877498,-0.5806164290135976,-0.2927040899971044,-0.31438374697571225,-1.1517746661975343,-1.489077075943497,-0.5332159502125746,-0.20886317140015115,1.5795238664530806,-0.6376471307229626,0.5587145895987996,-0.5467951868709767,-1.1286200959462802,10
-1.350036883583736,0.25778131634748525,-0.4958588537172955,-2.0197001570184128,-2.455343831928043,-1.127869579402827,0.6633330932545586,0.8146070574833459,-0.6903305879671483,-1.1034569055217192,0.8685230321725127,-0.8371623664848619,-1.0446098862950892,-2.2973531408473034,-0.2961117266745967,9
1.0078690932861867,0.8880086954431664,-0.026226237035478096,0.5101609313864719,0.27473009879883453,-1.097352863938592,0.13192824980494414,0.38584167351623233,-0.24862174603161738,0.15186010848757794,0.11461697513363524,0.8213080307859256,-0.246823657477071,0.4823677648327577,0.31034584636367796,1
0.7935140044798301,-1.1227167521478163,-0.06536228842562955,0.27208436842637995,0.6633470545337712,0.32838090942969694,-0.7651381214216338,-0.6992618708206791,1.3195384973239368,0.08724359052508039,-1.1045842305761089,-0.13885904131821453,0.5811933296595275,0.6794798625837124,-0.6464541910125425,21
-0.5462053005598987,2.4785825569703612,2.9089776172258808,1.112575787278695,0.5294576780127437,-1.0680832207991284,-0.5548381056183924,-0.3807018049577418,-0.6012802416592552,-1.0238791637767897,-0.8053378660867546,2.6294148548781373,0.4734602108187064,1.0771737993224273,-0.24649169418596195,7
-1.2964481113821469,0.2877921439234701,-0.6328350335828256,-0.23226437517552972,-0.48846758768117604,0.5123060325480541,-0.8844380763084765,-0.9084380510939949,-0.6772094840598428,-1.010093233080189,1.8593091846081116,-0.8870411754253367,0.10289652859021586,-0.5318776507151166,-0.8497067012183624,10
-0.3318502117535421,0.5879004196833182,-0.4762908280222198,0.0231146491989152,-0.4885697756648495,0.9742565172453553,-0.5934723617781076,-0.4351821922310049,-0.4739926637389354,-0.05187639999301139,1.165672346361495,-0.21367725472892674,-0.13165978771229678,-0.41768896135171857,-0.53580935175199,2
0.23083189636314402,-0.1623702697163022,-0.1827704425960839,-0.2519121931206346,0.3897930342216852,0.737855912649615,2.3222061207386453,1.730713162325499,-0.1788024776974297,-0.09343172183607781,-0.35243702117825504,-0.076510530142621,-0.7579985551833157,0.13766040963689655,1.959625924115174,20
-1.2696537252813525,-0.8826301315399377,-0.104498339815781,-0.6271573244108329,0.7504841627523718,0.9423199565554696,0.13785074747611753,0.39122455909178594,-0.6293311007462415,-1.0693521590596065,-0.9301530595654749,-1.0242079000116424,-0.3349197911578044,0.17433195394851658,-0.09070404699652845,19
-0.7069716171646662,-0.9426517866919074,-0.456722802327144,1.6023553343498413,-1.2074542671353048,-0.6471538850039109,-0.11739254067998685,0.1433893040287638,-0.23701128052198783,-0.46636409735077605,-0.6647493239816025,-1.0117381977765236,-0.4252820076132708,-0.47848407400939824,0.39781925510309313,12
-1.350036883583736,-1.3628033727556947,-0.4371547766320683,0.3938329807524962,1.0279304864048044,-1.1862628361046612,0.9812650170286772,1.0297699561294864,-0.650022556763906,-1.1066633346762766,-1.1500655433136966,-1.4731171804759158,-0.3968376648515055,1.0753419585014394,1.1129849758770607,4
1.3561961125965163,-0.012316131836378101,-0.534994905107447,-0.5004866004395383,0.19728359318301092,0.5705698217526,-0.19322680887970012,0.06271805462816112,0.1023940256966182,2.0787782835969377,0.7147328830648041,0.2851108346758214,-0.28352189422140317,-0.14938593226355373,-0.32089696618043145,6
-0.7605603893662554,0.13773800604354597,-0.5741309564975984,-0.27412520624228526,-0.6232015996943162,-1.6015205882069918,-0.7754144471046671,-0.7163598783705949,-0.5320589400222135,-0.33583776592063175,1.1480199118552188,-0.6625865351932,-0.0841087448808514,-0.6541949340191078,-0.7617599832657546,13
-0.9213267059710228,0.13773800604354597,-0.5545629308025226,0.5042963940571084,0.647817446734739,-0.05931972560879921,-1.1349401711599512,-1.4464849647678826,-0.575099719103642,-0.5716477271729528,1.0261340545499786,-0.7249350463687936,1.5581614224048617,0.8120961307303607,-0.976176688811371,14
-0.8677379337694336,0.5578895921073334,-0.6524030592779013,0.65807881718559,-0.09442217649410008,0.5407615117293584,-1.0475904185889882,-1.2402479632462524,-0.5868917133725264,-0.3098656897687152,2.560214672357312,-0.5877683217824878,0.8699975984377966,0.22793641783392216,-0.8655307680404508,10
-1.2160649530797631,2.568615039698316,2.948113668616032,0.026196950270852656,0.45048381039241886,-0.23929983649233194,-0.5065586839132356,-0.314843543974899,-0.6789099791262297,-1.1115371069912041,-0.7981609924617282,2.3800208101757634,0.11848451472249868,0.3505441387510349,-0.4545070066883441,7
-1.1892705669789687,0.7079437299872575,-0.5936989821926741,-0.9958583698712321,-0.5176779848640811,0.23532153148363588,1.6014539964653804,1.3877558854367475,-0.659066025303095,-0.8771505109816279,2.165357584716924,-0.6376471307229626,-0.8443490583608307,-0.8926577477830786,0.8643085510307441,18
1.4901680431004891,0.5578895921073334,-0.06536228842562955,0.5208741902419917,0.4469587311053178,-0.8899088656474856,-0.19488270025583962,0.06091587513893159,-0.07669142800545857,0.4787067673075898,-0.03008821715060325,0.8836565419615191,-0.019016623096167227,0.6426705473252355,-0.01815183917041331,1
0.8471027766814193,0.10772717846756116,-0.5741309564975984,0.03750592259935117,-0.04910877138492315,0.5239950799946205,-0.06274700549004032,0.1993728749691877,-0.09138567603621071,1.7419283262326877,1.1038888255895285,0.07312589667880343,-0.315222457260974,-0.05158406327533601,-0.039263711876268564,11
1.811700676310024,0.5578895921073334,0.1303179685251277,0.08951083395186527,0.5294448893530899,-0.33080454576723173,0.17764294891364452,0.42698264367779376,-0.007118661819040241,0.339436214029197,-0.27678373043707133,1.1579899911341305,-0.2745857184326891,0.4536147593465156,0.2031607260086698,1
0.8203083905806248,-1.0626950969958466,-0.006658211340402372,0.7100082862053929,1.0269162930877744,-0.4109133709751217,-1.360778701009688,-2.123118523845715,1.1295416629371366,0.026711215465304482,-1.0873547026640382,-0.0640408279075023,3.309705357918864,1.2921962172144554,-1.1872494237672913,15
-0.3318502117535421,2.538604212122331,3.026385771396335,-0.8691151529999507,0.48309385002817473,-0.09826678031048523,-0.4972033895093444,-0.30235402671273653,-0.5782993933279207,-0.9999081051774767,-0.8145154538425428,2.8289300906400365,-0.09854709358143912,-0.16190258392254397,-0.663490432605156,7
-0.7873547754670499,0.1977596611955156,-0.5936989821926741,-1.1890731958438303,-0.48379264869340755,0.3498569780879194,-1.0893097139421821,-1.3358293738040774,-0.5444067045127873,-0.330369960414965,1.3756434094361485,-0.6625865351932,0.12631133763283434,-0.9570987015287461,-1.1603343141726599,10
1.2758129542941326,-1.4528358554836494,-0.026226237035478096,-0.2821470737662082,0.5985966703174764,0.22643686658978576,-0.9194831963299132,-0.9747682119264831,6.286317812794051,0.2961494204426695,-1.3196433285013032,-0.0266317212021462,0.6276041716527219,0.28017049003083244,-0.8888903593878913,21
0.927485934983803,0.7679653851392271,-0.06536228842562955,0.45355781844766907,0.49971983717720025,-0.8679334491124536,-0.05424322534817095,0.20793152234711884,-0.24207169096109052,0.16252497067556299,0.10422378452758496,0.7090807106698572,-0.10397833629882641,0.6492009612856524,0.10310289374860598,1
-0.8945323198702283,2.1484634536345286,3.0459537970914106,-0.6368996004391682,1.0411882116737463,-0.5570732661744254,0.26159761353316024,0.5001890253656286,-0.6365865463628252,-1.071502101800933,-0.8733991127049417,2.4174299168811193,-0.32925926976480974,0.3747637049299522,0.005742306104685864,0
-0.8677379337694336,-0.9726626142678922,-0.28061057107146253,0.8938569507681178,-0.8556773259897582,-1.8217961937450757,-0.08093449537667073,0.18093130103973268,-0.3315280374837409,-0.75633804647547,-0.88201005636654,-0.9867987933062863,-0.40871046047320964,-0.37857070124671816,0.21646086906858153,12
-1.0017098642734066,0.13773800604354597,-0.6132670078877498,0.9979496753128784,-0.5444250344216505,-2.431229941565921,-1.2385406612168564,-1.7260277698936057,-0.596620108644356,-0.593634669947062,1.4324202455674462,-0.7997532597795057,1.2510355780690559,-0.035756876891697625,-1.0273582132754198,13
1.4365792708989,0.7079437299872575,0.07161389143990053,0.7232732479815264,0.19964056268362618,-0.8562821040036865,-0.03986392988922215,0.2223123118396659,-0.12731007519878207,0.23979491558473734,-0.12928360383476395,1.0083535643127062,-0.14722105139100072,0.5339649867607934,0.2054192286703053,1
-1.0552986364749957,-1.002673441843877,-0.7502431877532799,-0.21809487473720118,0.9781136927469999,0.06941050550695956,0.13067130965082466,0.38469719741957076,-0.4552004059482345,-0.37676346167516683,0.193183681743008,-1.3858292648300847,-0.20931012395282098,0.6150797031499504,0.04936324989204187,16
-0.38543898395513126,-1.0626950969958466,-0.7111071363631285,-3.051716448829534,0.8442405521036386,1.204547517049093,0.08065453916515582,0.3385592079440919,0.12714457117229355,0.8388992169506679,-0.18949147188955198,-1.0740867089521173,-0.7490038596329871,-1.3580859294310372,-0.9797058592706995,16
-1.1892705669789687,2.6286366948502855,2.869841565835729,-0.3320121417031417,0.9939828728844843,-1.2495493484910374,0.04850907085502983,0.30827460368071435,-0.6761849291293908,-1.1075794572918645,-0.7766358299770343,2.3675511079406446,-0.188457993191456,0.5495670596284441,-0.06214090161525604,0
